text,label
-Je viens de voir la plus belle chose en ce monde.,1
"C'est impossible, Hub. Il n'y a qu'un seul sceau des Montmirail. Il a été vendu par papa avec le château !",-1
"Moi aussi, mon cœur. Je pense à toi sans cesse.",1
je n'ai pas vu cette Peau d'Ane qui m'a fait un gâteau il y a peu.,0
Je ne peux pas te parler là. Je suis dans une situation compliquée.,-1
"C'est peut-être plus grave que ça en a l'air. Non, ça ne l'est pas.",-1
Ma lampe ne marche pas. Je l'ai cognée contre une poutre.,-1
"Rien de plus nu que l'écriture. Tu vois, ça touche pas la ligne ?",-1
Ce n'est pas nécessaire. Tout ça n'est pas bien grave.,-1
"Vous n'êtes pas producteur ? Non. Vous n'êtes pas belge, non plus ? Euh non !",-1
"écoutez. Votre vraie force, c'est d'être le meilleur de vous-même.",1
Aucun homme ne peut supporter une telle langue de vipère.,-1
"Donc, soit il faut renforcer les fondements de ces valeurs,",-1
"C'est bien si tu peux les créer. Oui, mais écoute...",0
"Il ne pense à rien d'autre, le succès ne lui donne aucun plaisir.",-1
Il sait pas que je suis venue. Il est pas bien.,-1
Je dis juste qu'il y a des gens comme ça...,-1
j'ai donné une grosse somme pour une collecte de fonds.,1
Une marche à la fois. M'énervez pas. Je suis le maître des escaliers.,-1
Mais c'est pas possible de juger sans connaître la situation.,-1
"Comme elle n'est pas très populaire, personne d'autre ne la demande.",-1
Shrek ! Je regarde en bas ! Je ne peux pas. Laisse-moi retourner.,-1
c'est dur de trouver une nana qui encaisse les marrons.,-1
"Arrête, je pouvais pas savoir ! C'est ma femme !",-1
Le type t'a dit ce que t'avais besoin de savoir?,0
"Dans sa voiture. Tu as de la chance, il était dans le coin, il arrive tout de suite. Formidable.",1
"Dénonçons cette masquarade ! Ah, vous faites un joyeux métier !",1
ça fait quinze jours que tu rentres pas. Tu sors pas ce soir !,-1
"Le test de base a montré une assise solide dans la tranche d'âge de 9 à 11 ans,",1
"Oh ! ça, vous allez me rembourser le pressing ! C'est moi qui vous le dis, aah, ooh !",-1
Je préfère retrouver l'appart d'avant que te voir en ambulance.,-1
Tu pourrais mettre une casquette. Mes pyjamas ne sont pas de la même couleur.,-1
"c'est pas un plaisir, pour moi. Donc si vous voulez pas",-1
"On campera. Pour bien faire, tu dois t'installer chez moi.",1
Ismail a sorti son couteau et en a blessé un.,-1
Enlevée ? C'est terrible ! Elle pourrait être en grand...,-1
C'est une publicité ! Ce n'est pas la vraie vie !,-1
"Excellent, Mme Bourdelle. Toutefois, je vous préfère dans un autre répertoire.",1
et faites un rapport complet à la base sur la situation de ce secteur.,1
"Bravo, mon général. Et vous dites que c'est la 1re fois que vous tenez une raquette !",1
Joue-la détente et oublie ce texto. Passe à autre chose.,1
Je ne suis pas au courant de ce qu'ils font.,-1
"lls nous ont faits trop malins, trop vite, trop nombreux.",-1
Je suis vraiment ravie de voir que tu vas si bien.,1
"Avec cette formule, il sera difficile de contester le champion.",0
Elle est dans le commerce. Formidable ! Que vend-elle ?,1
"Mad Dog, ta réaction face au retentissement de cette vidéo?",0
C'est le truc le plus ouf que j'aie jamais filmé.,-1
"Alors, Marco, il a du répondant le prof de physique.",0
"Et donc, avec cette merveille, je vous apporte autre chose.",1
Il y a eu des incidents avec les autres enfants. Des choses désagréables.,-1
"Et j'ai pas rêvé, les Bolts sont de plus en plus féroces ?",-1
Tous ces gestes maniérés et toute cette auto-promotion à travers ses faux engagements libéraux.,-1
"Je ne peux pas le faire ! Pardonne-moi, Ryan !",-1
Et les scientifiques de Tennessee les aident à le déterminer.,1
On pensait que ça pourrait servir à rassembler des fonds.,1
C'est facile pour une mère d'aimer ses enfants. C'est naturel.,1
"Il a retenu l'attention des médias, mais on s'interroge toujours.",-1
Fous le camp de ma vie ! Tu me sors par les yeux !,-1
Et on a une bonne chanson populaire pour le générique.,1
Ne vous laissez pas impressionner. Gardez votre sang-froid! Vous êtes prêts?,-1
Je voulais jeter un coup d'oeil dans le jardin derrière mais Maman ne m'a pas laissé.,-1
Non ! Plus de problèmes. Je vais te mener à Penny.,-1
"March, c'est le meilleur. S'il ne peut pas le faire, personne ne peut.",1
Une petite erreur de jugement et n'importe qui peut perdre.,-1
"Et c'est pas le genre à passer inaperçu, bordel !",-1
"Bravo pour la statue ! Marchez dedans, ça porte bonheur !",1
Tout ce dont je me souviens est que nous avons fait des affaires incroyables.,1
"mais au fond de moi-même, c'est toujours un grand champ de ruines, et... je ne souhaite ça à aucun homme, pas même à votre mari.",-1
Le champ est ouvert. Attaquez le gnrateur de l'Etoile de la Mort !,-1
"Il est adorable. Ils ont été connus chanter le lendemain de noël, tu sais.",1
"Allez, Bobby, arrête ça. Fiston, il faut que tu arrêtes, tu dois arrêter.",-1
"Lèvre éclatée, des hématomes. En général, quand quelqu'un de sa taille reçoit I'air bag,",-1
Il fait effroyablement humide dans les chambres. Le Président Bernay n'arrête pas d'éternuer.,-1
"Je ne l'ai jamais comprise. Ni elle, ni aucun de nous.",-1
"Saïd, c'est mon amour, mon beau gosse. à moi toute seule.",1
Il n'est pas vraiment mon oncle. Ils ne le sont jamais...,-1
C'est mon chef de réseau. Je n'ai qu'elle au monde.,1
"Non ! Là, ça dépasse les bornes. S'il a réveillé Florian et Ondine, là, je fais un malheur !",-1
Débrouillez-vous pour qu'il ne s'occupe de rien sinon nou courons un désastre !,-1
Ils se moquent de John. Ils veulent impressionner leurs amis.,1
"Admirable, sa voix est limpide comme du cristal.",1
"Votre famille va être perdue, et Vous n'aurez rien fait pour arrêter ça.",-1
"Un cas d'espèce : la maison de repos de Sunnyvale,",0
Il aime les encouragements. Il le fait depuis des années.,1
On a déjà connu l'humidité pendant la Grande Guerre. On s'y fait très bien.,1
"N'oublions pas le calcium, pour les os et les dents.",1
C'est la chose qui compte le plus pour moi depuis...,1
"Les seniors ont besoin de repos. Ils jouent, M. Conroy.",0
"Vous 3 et Ethel êtes tout pour moi, je vous aime plus que tout.",1
Il va leur être très difficile de se sortir de là.,-1
Donne un coup de fer à ma robe. Amidonne mon jupon.,0
"Aīe, il me fait mal à la jambe, en plus !",-1
Je vais te donner de l'argent pour le faire réparer.,1
Qui est cet homme ? M. Renfield. N'y allez pas.,-1
Tu es plus sérieux que moi. A tout à l'heure.,1
"Je suis désolé, je ne peux vous être d’aucun secours.",-1
"Je sais qui il est, il écrit tous vos films, c'est un génie.",1
"Rien, Hamdi. Le petit est tombé à l'eau, on l'a ramené.",0
ça doit être Ethel. ça ne peut être qu'elle !,-1
"Il y a un problème ? Non, tout va bien.",1
Je ne dois rien à personne. Je l'ai fait toute seule.,-1
"C'est moi Doudou ! Et toi, tu baises ma femme !",-1
"C'est faux, nous ne fréquentons pas les mêmes amis, c'est tout.",-1
"""Arrête ton cinéma. Je sais que t'as un autre lascar.""",-1
"Vous avez même pas préservé la scène du crime, bordel !",-1
Vous avez fait naufrage ! Et face a la mort,-1
"Les autres professeurs, eh bien, ils ne vous ressemblent pas.",-1
"Lui crier dessus ne marche pas, Bert. Il ne fait pas confiance aux hommes.",-1
Exactement ce que je voulais éviter à tout prix ..,1
"Bravo, Marlène ! Et je vous fais une prédiction : il sonnera très vite à votre porte avec un énorme bouquet de fleurs.",1
Peut-être que tu devrais me donner quelques leçons... Un jour.,-1
"L'ennui, c'est que tu ne fais pas une critique claire, précise.",-1
"""impatiente de bénéficier de votre sagesse et de vos idées audacieuses.",1
"Je ne me la raconte pas, on ne joue pas sur le même terrain,",-1
"Moi non plus, je ne suis pas amoureuse de toi.",-1
Traverser un pont au-dessus d'un lac de lave me met mal à l'aise.,-1
C'est exactement ce que je me suis dit en le voyant.,1
"Un quoi ? Un Polaroïd, Jacques ! Le nôtre est cassé. Les enfants ont jeté dans les cabinets.",-1
Tu as un fiancé secret en France. C'est ce que tout le monde pense.,0
Bien sûr. Et c'est pour ça que vous vous en débarrassez.,1
Mon monde ! Je peux enfin rentrer chez moi !,1
Je connais le professeur Slughorn est le plus impressionné par vous.,1
Pas celui qu'on trouve dans les bazars pour touristes de Sidney et de Canberra.,-1
"Un derrick. Ah, il est super ce derrick. Tu as vu ce derrick ? Oui.",1
C’est un si grand homme se change en souris. C’est impossible.,-1
Tu ne prends pas de petit déjeuner ? C’est tellement bon,1
"Tu me fous la honte devant mes amis, tu me traites de rapiat...",-1
et refusez de paraître au bal. Tout semble vous ennuyer.,-1
Ne remuez pas le couteau dans la plaie. Rien ne prouve que la Gestapo les a arrêtés.,-1
"Pas juste pour nous les enfants, mais surtout pour toi.",1
"Excusez-moi, je ne me lève pas, je suis complètement bloqué. Je me suis fait un tour de reins. Je suis désolé, il va falloir remettre notre dûner.",-1
Hourrah pour Alice ! J'ai toujours adoré cette jeune fille !,1
"Je ne suis allée nulle-part, je n'ai rien fait, sauf venir à Chicago,",-1
pour calmer l'agressivité de ses poulains et qu'ils restent posés.,1
Ces brutes me collent un sac sur la tête !,-1
II ne veut pas que je m'approche du croiseur. J'en suis assez loin.,-1
ça faisait longtemps que je n'avais pas été aussi heureux.,1
Ils ne sont que 2. Je vais faire semblant de trébucher comme la reine-mère,-1
"pour les amis et les familles, pour se retrouver autour d'un chaleureux et copieux repas",1
"""Veille sur les enfants, les pauvres et les malades, donne-leur, Seigneur tout ton amour",1
Tu sais qui a composé le morceau que tu joues?,0
Je lui ai transmis vos réticences à propos des morceaux.,0
"Leigh Anne, pardon. On ne voulait pas... Non, vraiment pas.",-1
"Godefroy, je suis tellement émue, je ne sais pas quoi dire.",1
Nous n'avons rien pour vous. Vous vous êtes trompée de magasin.,-1
Je suis sérieux. Je prends le 1er vol si tu fais cette connerie.,1
"Donnez-lui une fleur, elle vous suivra au bout du monde !",1
du rhum blanc et du chocolat fondu. C'est absolument savoureux.,1
Il se sert de ses pouvoirs pour faire le bien. Jamais le mal.,1
Est-ce-que vous regardez d'autres films que ceux sur les robots?,0
"Mais ça marche très bien ! C'est simple comme bonjour ! Mais il est un connard aussi, un con, ce garçon !",0
Et à ce moment j'ai compris quelque-chose de très important.,1
Donc il n'y a pas de raison de s'en faire.,1
"Non, je suis désolé, monsieur. Nous sommes sur place, il n'y a personne.",-1
"Mince, ma mouillette est tombée. Je vais la ramasser. Excusez-moi.",-1
on vous passe les menottes. Cet avion va s'écraser !,-1
"C'est moi qui fais tout ! C'est vrai, tu es un gentil garçon.",1
Qu'elle se bagarre avec ces tarés ! Regarde ce que tu fais ! Arrête !,-1
"drôle? Non, elle n'est pas drôle. C'est une bonne amitié.",1
J'ai passé toute la semaine avec l'homme le plus ennuyeux de la terre.,-1
"Et pour cette raison, c'est probablement la potion la plus dangereuse de cette pièce.",-1
"Pas vrai, les gars ? On veut des options !",-1
"Et tant que je serai en vie, elle sera la seule à les chanter.",1
Mais il y a une chose que je peux affirmer.,-1
Des millions de vie sont en jeu! Ne déconnez pas!,-1
Je ne cderai pas. Vous serez forc de me tuer.,-1
T'es au courant du match de Boston ? C'est génial ! Nunzio a...,1
"Moi aussi, mais je ne leur montre pas. ça leur ferait trop plaisir.",1
Je trouve qu'il n'y a rien de pire que d'être banale.,-1
Je lui arrache les cheveux de la tête ! Je le mords !,-1
"Si je te le demande, c'est que j'en ai besoin.",0
J'ai mis un peu de temps pour faire mon trou.,0
arrête de sauter des camions qui roulent à 130 km/h sur l'autoroute !,-1
"La bonne nouvelle, c'est que j'ai trouvé les produits pour nettoyer les murs.",1
"les grosses noix gonflées, et les petites noix ramollies de pédés.",0
"Esther Williams, c'est ta place ! Du calme. Tu deviens ronchon.",-1
C'est juste que tu ne la reconnais pas car tu n'as pas de talent.,-1
"Il a trois de ses copains avec lui, et ils sont très costauds. Bravo !",1
Elle a un rendez-vous pour un entretien. Va-y et écoute.,0
Il est ici ! Le maître de toute vie approche !,1
"Oh putain, la MILF ! Elle est super bonne, la mère du petit !",1
Il n'a personne d'autre. Il a absolument voulu venir avec nous.,1
"Ne buvez pas, Messire ! ça va vous transformer en crapaud, en chauve-souris, en bouc ou en cul-de-nonne !",-1
C'est tout ce qui me restait dans la vie. Prends-le-moi.,1
le secret de votre jeunesse et de votre beauté éternelles.,1
j'ai pas moufté. Il était si remonté qu'il a pas dit au revoir.,-1
"C'est quand il jouait avec ces foutus Red Socks mais,",-1
Je vous demande infiniment pardon pour l'immense souffrance que je vous ai causé.,-1
"Je suis avec vous, M. Brochant, je suis vraiment de tout coeur avec vous. Merci beaucoup, au revoir.",1
Il faut acheter des tapis et Pourquoi tu m'aimes ?,0
"Ouais, on se marie. Il est timide. Il ose pas vous demander de faire le témoin.",-1
Vous devez y aller. C'est ce qu'il y a de plus beau au monde.,1
Je m'en fous de notre pays ! Je veux vivre !,-1
"je vous laisse mes photos, vous me les jetez à la tête ! Bon , je vous demande pardon. Vous voulez boire quelque chose mon petit François ? Non, merci.",-1
Tu es tout ce que tu as toujours voulu tre.,1
-T'en mangeras et tu vas m'obéir. Hein ? Oh !,0
"Depuis mon plus jeune âge, je suis fan de dessin et surtout de manga !",1
C'est la vérité ! ça venait de l'espace ! Je l'ai vu !,1
Je suis plus vieux et tu me détestes pour ça.,-1
"à vrai dire, mon mode de vie me convient très bien.",1
"-Bon, je vais me reposer un peu. Je suis crevée.",-1
-ça dépend. C'est un peu à la tête du client.,0
"Une fraction de seconde, l'idée m'a traversée qu'il ne voulait pas de moi.",-1
"-Pourtant, il y en a de beaux. -Oui, c'est vrai.",1
"La vie est pleine de ténèbres, mon enfant, et de lumières.",1
"Oh, il pue des pieds ! C'est une infection ! On ne peut pas rester une minute de plus à l'intérieur !",-1
"Je sais que t'es une grande pute, je m'en fais pas pour toi.",-1
"Allez, hop, hop, hop. Tout le monde s'y met ! Allez, voilà, hop, hop.",1
"On va pas en faire une jaunisse. Non, M. Bourdelle est trop modeste",1
"J'suis accidentée du travail à soixante pour cent ! Mais t'expliquera ça à la police ! lâche Dame Ginette ! lâche-la, le gueux !",-1
"Qui vous a permis d'entrer ? C'est strictement privé, ici !",-1
Il y a très peu de choses sur Michael. Presque tout son dossier a disparu.,-1
"Oh, mère, vous ne croyez tout de même pas... Tais-toi, insolente.",-1
Tu te souviens parfaitement. Tu es un très mauvais menteur.,-1
Mais la vie ne se résume pas à la survie.,0
"Et qui se marie en hiver ? Au printemps, oui.",1
Déjà y a 2 ans à Dreux. Impossible de rencontrer personne.,-1
"écoute, je te donne un jour de plus pour chouiner.",-1
J'étais tellement bourrée que je me souviens de rien. De rien !,-1
"C'est le clebs de Jacquard, m'a becqueté un mollet ! Sans raison ! Pendant que j'étais en train de payer le taxi.",-1
Il les aime avec plus de poitrine et moins de poils aux pattes.,1
"Je me languis de toi à chaque minute, à chaque instant.",1
Je m'en veux de ne pas être venue vous voir plus tôt. Je tombe mal ?,-1
