,id,text,label,len
595,2944,appareil digestif  pas adapter produit laitier,-1,6
596,3086,problème chat royaume,0,3
597,649,écoute donne jour chouiner,-1,4
598,8891, pas humain pas pas peur,1,5
599,2433, vouloir arrive sai présent,-1,4
600,7082,dieu gueux devenir seigneur,-1,4
601,3860,faire  tre quelqu  monde connat,1,5
602,30,poireaute pas côté  campingcar beuh,0,5
603,9033,bonnie aller aimer ducky dis,1,5
604,9870,auxerr égaliser part dis rien auxerre égaliser fai marcher,-1,9
605,5291,ll chance prochain  inculpe,0,4
606,4903,pouvoir toucher  travers enfant,0,4
607,6934, estce passer pas servir thé,0,5
608,1131,central zimmer pc radio,0,4
609,2068, demander  aider  accord  jamais jouer auparavant,-1,6
610,1703,souffrir frère  aim,1,3
611,1789, père  séparerai jamais,1,3
612,1803, voir vrai jour  estce pas,-1,5
613,2974,homme  dieu,1,2
614,4914,pouvoir faire confiance toubib journée,0,5
615,7528, attendre penser pas  faire,-1,4
616,5765,rappeler ’ demander,0,3
617,8959,agent fédéral travers pays relever défi jeter criminel,1,8
618,9862,connaître pas type  jamais voir existence pouvoir dormir vouloir  branle,-1,10
619,196,trouve pas fourchette disparaître,-1,4
620,8744, attend augmentation moment foutre vivre,0,5
621,3964,promet  aller arranger avantage,1,4
622,7710,loin maison pied savoir pas minute,-1,6
623,7732,veille enfant pauvre malade donneleur seigneur amour,1,7
624,1854,mari  pas grand patron  manuel,-1,5
625,7102,sauve eusaebiu moment effroyablemer questionner,0,5
626,9851,pouvoir pas appeler rousseau  avion partir los angele soir  meneal ,-1,10
627,1539, faire partie wehrmacht rappeler,1,4
628,79, estu pas gamin accroupi club,0,5
629,3130,aller pas aller colo déguiser machin addam,-1,7
630,5234,fai marcher pas   sauver,-1,4
631,1193,portable siège merd,-1,3
632,2875, doug cerveau monde connaît,1,4
633,9908,petit service aller monter galerie diane poitier tableau famille  faire  petitefill,-1,11
634,786, passer aller expliquer luimême,0,4
635,7392, partir aller perm nante,1,4
636,2967,prendre balle passer running back,0,5
637,6126,jamais point  désolé propos,-1,4
638,3949,espèce sale vermin arrivestu dormir nuit,-1,6
639,8378, vrai débile planche voiles,-1,4
640,1697,énoncer poindre vue quelqu  ,0,4
641,7409, pas mou  pas dormir,-1,4
642,4609,bienveiller comte carraba aimer cœur,1,5
643,161, chien chasse pouvoir,-1,3
644,7981,arrête faire pas coup fils mal aimer père,-1,8
645,7664,pas pleine forme aller aller promener,-1,6
646,9401,temps dessert  estàdir belby,-1,4
647,9133, savoir pas retrouver route yardley,0,5
648,6315,taire vouloir pas pèr meur  estce pas,-1,7
649,9219, frère aîner type  pas frangin,0,5
650,6348,aller pari demain bon pouvoir pas  emmener,-1,7
651,3637,faire boulot sabote miami,-1,4
652,5839,promèn guenille ceinture,0,3
653,3797, savoir propos  amour,1,3
654,1570,roi princesse vouloir partir promenade,0,5
655,5875, pas mettre pauvre marcus coup,-1,5
656,2928,pouvoir venir bout  corps kilos,-1,5
657,7338, bagnole piquer fédéral route,-1,4
658,4090, appelais escalader tour venir sauver,1,5
659,3739,coincer décombre sortir,-1,3
660,2509,conte peau  ane peutêtr difficile croire,-1,6
661,4972,connai mère image public  pas parfait,-1,6
662,9581,venir poser maudit question celuici cache celuilà,-1,7
663,3468, jour  voir,1,2
664,7367,affirmatif savoir  garçonnière pari  aimerais  adresse,0,6
665,9533,plaisir tuer temps amusetoi bien grain beauté soir,1,8
666,1204,anniversaire cousin saintgermainenlaye,0,3
667,455,type   avai besoin savoir,0,4
668,1493,michel michel  estce faites,0,4
669,8614,plan  vai,-1,2
670,5752,toile  pas disponible  déjà,-1,4
671,2073,ren impatitient vouloir entendre stupidité fascinant,1,6
672,3980,trouve chariot abruti fauche,-1,4
673,742,parlesen équipe prêt production,1,4
674,9629,sortir  suite faite pas laissezmoi surprendre mentionner,-1,7
675,5345,lieu bébé panda affamer,-1,4
676,8036,astu second chance dieu faire rien spectacle,-1,7
677,7874,pler pas pas loin  demimillion liquide,0,6
678,8361,aller penser falloir  aill,0,4
679,5514, poindre peur château appartenir famille,1,5
680,2242, occurrence courant situation narcissa,0,4
681,9955,rien  écouter  heure  croire comprendre partir quelqu   partir,-1,8
682,6830,patriarche téléphoner hier soir veux médecin,0,6
683,2740,mollo veux  fasse jeter,-1,4
684,4848,toucher point sensible tommy tué caïd,-1,6
685,9577, paul haute estim brûler  impatience rencontrer,1,6
686,5598, pas peur  exploser couille  assois,0,5
687,9230,partir hubert pouvoir pas comprendre aime trop science exact,1,9
688,122,plaine kanto recouvrir  soleil éclater,1,5
689,382,taire devoir pas aller marché fatma,-1,6
690,2114,famille ami,1,2
691,7405,simple prendre temps motclé lettre,-1,5
692,2411,fichtre corps pouvoir contenir sang,-1,5
693,7887,faire mois arrive pas rentrer,-1,5
694,8619,venir  maman  ramener kommandantur,0,4
695,1364,pouvoir pas gouverner île entièrement,-1,5
696,7674,faire an travaille  accueil  appeler franck amory,-1,7
697,5448,vouloir pas aller toonville  aller pas,-1,6
698,9090, pognon rentre,-1,2
699,7277,dis femelle plaire pas léger,0,5
700,3923,faire message homme  îil vert,0,5
701,4816,sacré culot poser lapin,-1,4
702,4819,souvenir crier rue hurler,0,4
703,4855,problème savoir daim  renverser,-1,4
704,3807,aller marier divorce finaliser,1,4
705,547,gilda black valoir pas an vie,-1,6
706,5638,croire pays langage châtier,-1,4
707,4447, pensent réserver sort mornay,0,4
708,5577, devenir fou courir partout pousser cri,-1,6
709,4939,bouteille whisky pas moindre gueule bois,-1,6
710,6589,caïd bosser jour gros bonnet,1,5
711,8396,aller oui aller mieux  faire bien comprimé,1,7
712,4779,dépêchezvous manuel manuel,-1,3
713,4703,jamais intéresser benedict cartwright,-1,4
714,6854, adolescent jeune stupide assiste fenêtre,-1,5
715,9526, oublierai jamais nuit enneiger  cogner tête parc ville,-1,8
716,5810, oublier pas fille antíer petitefille,0,5
717,4189,savoir amener nombre,1,3
718,1676,ami tomber apprendre çer tard,-1,5
719,2348,adorabler ami,1,2
720,1670,pouvoir pas enseigner kungfu,-1,4
721,7414,savoir travaille   vouloir  engager,0,4
722,690,bout compte petit penny,1,4
723,9016,aller bien rayner tôle bombe main,1,6
724,1494,frémontel connaître coin débrouiller,0,4
725,882, payer fin semaine,-1,3
726,3514,dormir maison dorment,0,3
727,7431, peur salir main  estce pas,-1,5
728,5992,essayer reporter devoir pleuvoir semaine,-1,5
729,8410,soir faire mur rentre peindre,0,5
730,7445,traverser pont audessus  lac lave mettre mal  aise,-1,8
731,9575,vouloir  amuse fai bébé fille mariage,-1,6
732,240,harmony chéri aid grandmèr fermer boutique,1,6
733,6281,père prendre tête  croire honnête,-1,5
734,5124, envie découvrir estil,-1,3
735,85,vouloir beau temps marché puce,1,5
736,6538,parent  pas tarder changer  avis boulot dépât,0,7
737,6454,méca répondre marché besoin humain,1,5
738,3560,bien étetoi chemin aller récupérer brebis,0,6
739,636,normand culsterreux père fils,-1,4
740,6886,fille épouser humain concevoir humain,-1,5
741,9690,peutêtre mal conduire pouvoir emmener vouloir  pas peine,1,8
742,7750, an  essayai,1,2
743,9482,pas pari connaître monde producteur étranger ok américain allemand,-1,9
744,8795,oui couper tête enfoncer pieu cœur,-1,6
745,7276,parier jouera golf ami  école baird,0,6
746,1991,lorsqu  cours âge aboli maladie,1,5
747,3372,rebelle droute fuir bois,-1,4
748,8676,vouloir pas rester  rien devoir rentrer heure,-1,7
749,1056,engager détective priver alerter police fédéral,1,6
750,4642,enfermer pouvoir deviner,0,3
751,3176,trouve rob convenable mettre,1,4
752,7389,faire faux bond moment besoin,-1,5
753,5040, besoin argent tomber,-1,3
754,4076,choisir boutique idéal ville idéal,1,5
755,9739, alterner douceur fermeté  retrouver vite faire  pas revoir cellelà,-1,9
756,4420,Monsieur  agir bizarremer inviter murron hier soir savoir,-1,8
757,6530,fêter anniversaire mariage regarder téler,0,5
758,7089,voulezvou bague hardi làhaut,-1,4
759,4823,donne donne fil croismoi,1,4
760,4261, pas  emmener dépendre ,0,3
761,6567,merde pouvoir pas larguer trottoir,-1,5
762,5282,heure venir ferezvous chose,-1,4
763,701,devoir chose pouvoir permettre,-1,4
764,44,veux embrasser fille  inviter sortir,0,5
765,8458, drôle voir compote alpe,1,4
766,2323,millier demander libération bombita,0,4
767,6341,oui jean bon impresario question  pas,1,6
768,3892,visage pîle faire confiance,1,4
769,1728,devoir aller barber acheter ceinture,0,5
770,4545, hitler connaître,0,2
771,7076, estce  excuseznous débarquer tard,-1,4
772,6270,franck  beaucoup coup  sauver,1,4
773,6169,diton pas question faire langage fou,-1,6
774,4766,devoir arriver,-1,2
775,8931, marr  aller  école faire,-1,4
776,9318,venir  apprendre mari  inviter  imaginer,0,5
777,7631, reconnai pas  pas talent,-1,4
778,9861,Monsieur   pas capable comprendre  valoir mieux  appeler jacquard jacquouille  prendre juvamine,-1,11
779,5784,aller manger château habitant,-1,4
780,8905, passer vie memphi jamais venir,0,5
781,8621,  femmelette  opérer  îil  roumain cuillère,-1,5
782,9650,ok ahha ok  estce fai  mander torche,1,7
783,3583,manège tourne lumière cheval,0,4
784,3122, imaginai pas femme mourir désoler,-1,5
785,6770, lire chose  étrange magie,-1,4
786,9911,vouloir bague hardi vitrine savoir pas fait  impossible vouloir,-1,9
787,8124,prendre tasse thé attendre finir,0,5
788,5728,défendrai  fils,0,2
789,4393,aller risquer vie mère patri,-1,5
790,4251,import fai pas  bâtiment prendre relais,-1,6
791,3771,quitte cage  quitter lieu crime,-1,5
792,2657,pouvoir coller plainte ,-1,3
793,3588,petit grenouille vouloir aller promener enfant,0,6
794,4368,taire croire pouvoir disposer chose plaire,0,6
795,3348,ventre dcouvrirer forme souffrance,-1,4
796,3882,jour préférer rue déserte,1,4
797,1175,sonia présente pote sam alex,1,5
798,2326,permettre subvenir besoin famille,1,4
799,1610,falloir talent façonner simulateur,0,4
800,4556, plaisir venir très simplement chichis,1,5
801,261,arrête cinéma savoir  lascar,-1,4
802,1133,tranche missile désignation cible stratégique slbm,0,6
803,5822,retrouvait reléguer rôle servant propre maison,-1,6
804,1700, an  chercher vraie famill  indiana,0,5
805,8726,enfer mère vouloir pianiste concert,0,5
806,3061,devenir tuteur légal jeune athlèter ressource,0,6
807,7221, côté duc  côté,-1,3
808,3950,devoir  avertir aller ventre bête,-1,5
809,431,faire temps,0,2
810,2344,justement aller indemniser famille victime,-1,5
811,5356, pas pouvoir   tuer,-1,3
812,5567,cohabitation  homme bête bête,0,4
813,3872,rachel  embarquer  juive,1,3
814,5388,famille pas famille,-1,3
815,4999,dis   rien pouvoir,0,3
816,2085, peur  fasse draguer,-1,3
817,1358, aimerais vraiment racheter  tomber,1,4
818,6431,famille bourdell  grand privilège citoyer,1,5
819,8943,an  gueule crépinjaujard marre,1,4
820,5819, appeler  retraite spirituel,0,3
821,5289, os pas penser devoir amputer femme,-1,6
822,6296,pas prendre vêtement raison,-1,4
823,8335,aller jouer jeu Monsieur président ca  appeler combinaison gagnant,1,9
824,5159,travail pas,-1,2
825,2277,sable coul conformément qualité conversation,0,5
826,2128,retrouve bite ballant fourrure connard,-1,5
827,4994,ashleigh reine rodeo voi,0,4
828,5252,pouvoir rien aime jonathan,1,4
829,6092,fort innovant aller   fichent,1,4
830,7819,long phare moururent david voir jour pîl,0,7
831,794, aller an vacance mère,1,4
832,5612,connai falloir toujours  filer chien prime,1,6
833,6463,matrice usin modèle concevoir rêver humain,0,6
834,2399,promettre immortel,-1,2
835,666, répète zéro pris risque,-1,4
836,2677,mieux  pouvoir veiller,1,3
837,5880,  arrive temps,1,2
838,2476,surpasse beaucoup esprit agrément,1,4
839,1818,mettre ascot paille année,0,4
840,9390,excellent célébrer an juif grand cadeau hanoukker,1,7
841,9134,vouloir loin réalisateur américain intéressant,1,5
842,9584,passer  boire verre aller dûner ensuite aller restaurant,-1,8
843,8637, régler papier musique pauvre spectacle finir,-1,6
844,9718,bague,1,1
845,6493, devoir aller chéri devoir courir,0,5
846,5313, pas jour raison filer,-1,4
847,709, accord chatte gagne aller détacher,1,5
848,5214,disleur dûner servir  bien,1,4
849,1691,chien retrouver cage kilomètre,0,4
850,5013,penche faire,0,2
851,5410,vouloir projet appart pouvoir poser,1,5
852,8370,michal venir type collectionne boomerang,0,5
853,6958, estce passer chose aller pas,-1,5
854,7667, faux intéresse pas racont,-1,4
855,5838,terminer remettre ménage,0,3
856,4382,  impression percevoir  coup  trop,1,4
857,9377, affirme ministre présent  mettre poche million franc,0,7
858,7070,béa faire cramer para aaaah parapluie,-1,6
859,8108,savoir pas  sentir pas sécurité,-1,5
860,3346, dj pas capable  occuper,-1,4
861,4528,changer rien faire arrêter,-1,4
862,9877, pas malheureux  abruti  pas mal moquer abruti,-1,7
863,3669, voile face combat mal,-1,4
864,8936,savoir silence charlie bien mal,0,5
865,7239,oher laisse pas prendre  intérieur allez utilise tête,0,8
866,6441,veux jeter fenêtre,-1,3
867,8386,pourraisje leblanc ,0,2
868,2110, avai pas choix vouloir faire théâtre,0,6
869,3800,taire perdre temps grand idée philosophie,-1,6
870,4562,vouloir rappeler père  entrer gestapo,0,5
871,235,sac bonnie  compter pantins,0,4
872,7481,pariez nombre total haricot bouteille  plaire,0,6
873,2244,pouvoir pas changer  avis seigneur ténèbre,-1,6
874,3992,tromper aller pas faire soirée,-1,5
875,1149, avai promettre viendrais voir jouer foot,0,6
876,3466,sacrifier disparaître temps fou redevient normal,-1,6
877,8528,écrire autobiographie dis pas  pas lire,-1,6
878,1259, pouvoir pas face,-1,3
879,8551,tracer retard voir  heure course,0,5
880,6214, petit loin transport  mettre heure demie,-1,6
881,370,savoir pas faire bon,0,4
882,5137,essayer cacher  évident laissezmoi aider,1,5
883,6704,sam riche père faire fortune textile,1,6
884,6693,  sexy âgé,0,2
885,9313,oui  ser  remise  entasse vieux chose,-1,6
886,1032,monde aller délivrer péché  ancien,1,5
887,2237,cause catastrophe millennium bridg,0,4
888,9909, couché pas peur madame comtesse drôle look  pote montmirail  cascadeur,-1,10
889,6611, voir jimmy café bondé connaître,0,5
890,1114,pieuvr géant  aimerais heure tranquillité,-1,5
891,5858,frère an retrouver graal,0,4
892,1160, pas différend babysitter,-1,3
893,9038,vien prendre bon bol  air frais neige aller faire bien,1,10
894,323,gamin tomber  eau  vite ramener,-1,5
895,2889,bad boy contentetoi faire coup band,-1,6
896,4421,pas faire mal  droit,1,4
897,4739,surprise chéri,1,2
898,2894, dingue  retrouver,-1,2
899,7780,superrésister fait rat pas sûr gros ter,-1,7
900,6160,ditesmoi savoir homme  îil vert oiseau,0,6
901,768, pute  propose dollar mont,-1,4
902,8315,poser beaucoup question vouloir aller fond chose,0,7
903,2171, truc cacher oui  encule,-1,4
904,4569,étrangler propre main froidemer nain enriqu,-1,6
905,6675, inverse pas rôle prise faite fait,-1,6
906,8589,très heureux rencontrer amory truc,1,5
907,9375, estce  pantin tantôt mou tantôt provocer savoir bien,0,8
908,3399, notice  magnéto année plaire,1,4
909,4486,chose important figuretoi ferme,-1,4
910,9187,marche  maison regarde télé aller lit,0,6
911,6987, vrai pute campagne aller client charrette,0,6
912,6717, shit branche faire  relou,0,4
913,5778,aller très difficile sortir,-1,4
914,4991,prendsle laisse celuici gatsby,-1,4
915,60,garer  campingcar,0,2
916,8842,ben disdonc  sacré dégueulasser bouffer cellophane,-1,6
917,5086,ville ignorer besoin,-1,3
918,7474, faire moitié boulot  droit moitié butin,-1,6
919,9323, chasser coup torche fourche gên pas,-1,6
920,8674,savoir  air étrange besoin trouver famille,0,6
921,6710, aimer fasse continuer vivre passion,1,5
922,9266,veux falloir recommencer,-1,3
923,7720,passez  église méthodiste mardi soir type cancer testicule,-1,8
924,689,rappeler  devoir aller service costume,1,5
925,7337,falloir barrage routier attendre groupe cowley  encercler,0,7
926,3692,trouve pas vaill peine,-1,4
927,2850,famille ferme an,1,3
928,5377, estce fai prend pas douche,-1,5
929,7416,rien  succès donne plaisir,-1,4
930,6544, réussi baptême taule  apprendre grand loi,0,6
931,2583,pas branler,0,2
932,551, tomber amoureux  femme,0,3
933,8402, police accident voiture bichat,-1,4
934,4675,faire faire mal,-1,3
935,4179,pardon aller chercher fils venir  diplôme,0,6
936,4795,passer paulie  aimer pas conférence,-1,5
937,5920, pas reglé horloge aller rater,-1,5
938,6209,problème   marier  excus bon,1,4
939,1245,fai queue monde ok,0,4
940,9458,compter travers pays  ,0,3
941,9279, attend  moment  aller voir pouvoir pas tromper,1,7
942,5170,remarquer train vie baisser pas,1,5
943,3459,avertissement  urgence fort pluie venir  émettre tokyo,-1,7
944,8073,fiancé secret france  monde,0,4
945,416, vouloir déduire don impôt,-1,4
946,8610, déjà suffisamment pénible recevoir sale boche  rajouter pas michel,-1,9
947,5006, prendre tête suceur versaillais,0,4
948,4989,meilleur ami pouvoir pas croire devoir,1,6
